model_name,type,margin,right_class,all_class,size_dataset,train/bbox_loss,train/cls_loss,train/dfl_loss,train/num_epochs,train/mean_time_epoch,train/total_time,val/precision,val/recall,val/mAP50,val/mAP50-95,val/box_loss,val/cls_loss,val/dfl_loss,test/accuracy,test/precision,test/recall,test/fscore,test/mAP50-95,test/precision-circle,test/recall-circle,test/fscore-circle,test/precision-rect,test/recall-rect,test/fscore-rect,test/mean_confidence,test/mean_IoU,dataset/mean_IoU_train,dataset/mean_IoU_val,dataset/missing_bbox_train,dataset/missing_bbox_val,dataset/wrong_cls_train,dataset/wrong_cls_val
yolo-0_5-90-90-50-bbox_larger_smaller,bbox_larger_smaller,0_5,90,90,50,1.2834,0.81869,0.97528,15,0.401721263726552,6.02581895589829,0.78879,0.87383,0.77359,0.47603,1.29529,0.79819,0.97768,0.991989319092123,0.996124885215794,0.995832262328792,0.995978552278821,0.976038825546827,0.999926581256195,1,0.99996328928047,0.992318718071226,0.991662687773166,0.991990594459549,0.572969460161155,0.972323258820272,0.958710678665074,0.959982658636709,0.0984921162029862,0.100352308548118,0.101176021173838,0.0974071478626489
yolo-0_5-90-90-50-bbox_larger,bbox_larger,0_5,90,90,50,0.89113,0.64968,0.85975,15,0.423027266396417,6.34540899594625,0.81175,0.90259,0.7917,0.62023,0.89305,0.62858,0.85364,0.999357715669903,0.999504450766266,0.999853119377226,0.99967875466953,0.600770289308412,1,1,1,0.999009028848271,0.999706174018438,0.999357479852404,0.702258199394827,0.786372755295662,0.961724091675986,0.962380923993097,0.0984921162029862,0.100352308548118,0.101176021173838,0.0974071478626489
yolo-0_5-90-90-50-bbox_smaller,bbox_smaller,0_5,90,90,50,1.0313,0.70187,0.86701,15,0.421068650881449,6.31602976322174,0.79923,0.88548,0.78161,0.55114,1.03772,0.6909,0.85989,0.986633310812045,0.994533205713444,0.992013366136673,0.993271687776899,0.568621974143151,1,1,1,0.98903614013068,0.984023212252543,0.986523308049194,0.63851290485657,0.769734049001226,0.942677513356354,0.942935712199759,0.0984921162029862,0.100352308548118,0.101176021173838,0.0974071478626489
yolo-0_5-100-85-10-bbox_larger_smaller,bbox_larger_smaller,0_5,100,85,10,1.316,0.74616,0.97846,14,0.141067842358635,1.97494979302088,0.82471,0.9662,0.85079,0.52056,1.31713,0.71968,0.96905,0.98060251408756,0.983658236104066,0.996842066610363,0.990206270175631,0.927308889443477,0.999926581256195,1,0.99996328928047,0.967805401538186,0.993682741396408,0.980573375376028,0.587538480151239,0.94481421948431,0.959376334705752,0.961516512434999,0.14990477360693,0.145657750091609,0,0
yolo-0_5-100-85-10-bbox_larger,bbox_larger,0_5,100,85,10,0.92528,0.68099,0.86916,5,0.245854516029358,1.22927258014679,0.85504,0.9953,0.86116,0.65106,0.93117,1.12923,0.85112,0.407979289832189,1,0.407979289832189,0.579524560877333,0.307698173496403,1,0.781012518814935,0.877043266753241,1,0.0347816505674514,0.0672251011570952,0.458270369114774,0.859091293939138,0.962126219639726,0.963467340354273,0.14990477360693,0.145657750091609,0,0
yolo-0_5-100-85-10-bbox_smaller,bbox_smaller,0_5,100,85,10,1.0616,0.71571,0.86949,5,0.283323999245962,1.41661999622981,0.84557,0.94006,0.84826,0.57563,1.07346,1.15994,0.85514,0.292494400176257,1,0.292494400176257,0.45260451439692,0.227779426049731,1,0.479790006975293,0.648456882008534,1,0.105116244903956,0.190235634284955,0.371223678106074,0.872931819997651,0.941804060291382,0.946295468772749,0.14990477360693,0.145657750091609,0,0
yolo-0_15-100-95-100-bbox_larger_smaller,bbox_larger_smaller,0_15,100,95,100,2.1199,1.6308,1.3598,13,0.909324972751813,11.8212246457736,0.60346,0.43922,0.47699,0.16947,2.13886,1.6351,1.38637,0.240241618624463,1,0.240241618624463,0.387410993175527,0.220851004326606,1,0.472704577994787,0.641954381154182,1,0.00767620376831821,0.0152354570637119,0.405812863063211,0.935649459434126,0.910222022707211,0.91021719242994,0.049196731677072,0.0494330982014256,0,0
yolo-0_15-100-95-100-bbox_larger,bbox_larger,0_15,100,95,100,1.707,0.69266,1.2005,15,0.793419925371806,11.9012988805771,0.93108,0.98266,0.94183,0.49964,1.7339,0.65195,1.23118,0.333333333333333,0.498648698002264,0.501358645760658,0.5,0.133040344361788,0.732379379930288,0.732809574507141,0.732594414063934,0.267059293997891,0.269805707569692,0.268425475938174,0.604788274676046,0.610750894720794,0.885645143664844,0.88460256352509,0.049196731677072,0.0494330982014256,0,0
yolo-0_15-100-95-100-bbox_smaller,bbox_smaller,0_15,100,95,100,2.1524,1.0637,1.2151,14,0.844425566139675,11.8219579259555,0.6553,0.40779,0.45126,0.17606,2.20918,1.03708,1.26159,0.34726012640046,0.940207087647659,0.355102265633606,0.515505683862628,0.0944685561898985,0.986552912593932,0.641029406365873,0.777115136410165,0.654596100278552,0.0690491056671686,0.124921093724044,0.49878153273444,0.612821284025281,0.882090971606261,0.881810045184821,0.049196731677072,0.0494330982014256,0,0
yolo-0_5-85-85-10-bbox_larger_smaller,bbox_larger_smaller,0_5,85,85,10,1.3282,1.0676,0.98257,9,0.189794181894373,1.70814763704936,0.68382,0.79266,0.65944,0.38986,1.33297,1.07795,0.96789,0.94665908757518,0.998645956245043,0.947875738993133,0.972598739673898,0.847905659832846,1,0.998715077646022,0.999357125801297,0.997142040583024,0.897013993462372,0.944431554524362,0.484040148712891,0.931645161669457,0.959295052043135,0.962449425927408,0.149413282545924,0.156650787834372,0.15435175153485,0.159461220942863
yolo-0_5-85-85-10-bbox_larger,bbox_larger,0_5,85,85,10,0.92507,0.96647,0.86693,5,0.257992460727692,1.28996230363846,0.68169,0.82399,0.68486,0.51307,0.92802,1.31187,0.85056,0.449585077476684,0.999918334013883,0.449601586310726,0.620294847763311,0.323014976657436,1,0.723484709423988,0.839560345929366,0.999581852393895,0.175597752231241,0.298719150265542,0.355337854193979,0.845726256471038,0.962551162290944,0.962902262098797,0.149413282545924,0.156650787834372,0.15435175153485,0.159461220942863
yolo-0_5-85-85-10-bbox_smaller,bbox_smaller,0_5,85,85,10,1.0413,0.89518,0.86538,15,0.121773443751865,1.82660165627797,0.69958,0.82649,0.68194,0.4625,1.05063,0.88867,0.85492,0.98573174959403,0.99372769745797,0.991903205669592,0.992814613349015,0.567857559179105,0.999706389694278,1,0.999853173292222,0.987720786164682,0.983802842766372,0.985757921466161,0.622282139666142,0.770517506923923,0.941912552433591,0.947011734786284,0.149413282545924,0.156650787834372,0.15435175153485,0.159461220942863
yolo-0_5-95-85-100-bbox_larger_smaller,bbox_larger_smaller,0_5,95,85,100,1.2771,0.76511,0.97555,15,0.791208162572649,11.8681224385897,0.78729,0.91943,0.78169,0.48827,1.27949,0.75198,0.97683,0.985007606165576,0.998235447081987,0.986725663716814,0.992447185699513,0.969995592180744,0.999926581256195,1,0.99996328928047,0.99650336504117,0.973445476916296,0.984839476813318,0.562332017253597,0.974478661062988,0.959541681800603,0.959211608869969,0.150131678299785,0.148853270303209,0.0500068621289936,0.0499208122708437
yolo-0_5-95-85-100-bbox_larger,bbox_larger,0_5,95,85,100,0.88512,0.58894,0.86617,15,0.783326795101166,11.7499019265175,0.80857,0.95003,0.79891,0.63301,0.8856,0.57357,0.86026,0.999009228849788,0.999320926476526,0.999687878676606,0.999504368896395,0.611022291715342,0.999926581256195,1,0.99996328928047,0.998715360616627,0.99937561978918,0.999045381113233,0.6768267890568,0.785540150551361,0.961897992754363,0.961827194053013,0.150131678299785,0.148853270303209,0.0500068621289936,0.0499208122708437
yolo-0_5-95-85-100-bbox_smaller,bbox_smaller,0_5,95,85,100,1.024,0.64316,0.86621,15,0.786946095890469,11.804191438357,0.79551,0.92991,0.78966,0.56355,1.02858,0.63465,0.85852,0.983032583284629,0.994714372840008,0.988194469944553,0.991443702509786,0.577464735026018,0.99996328928047,1,0.99998164430331,0.989392980758495,0.976383736731921,0.982845312037859,0.626216011973758,0.772471235167076,0.942856652389308,0.942945015565013,0.150131678299785,0.148853270303209,0.0500068621289936,0.0499208122708437
yolo-0_15-85-95-50-bbox_larger_smaller,bbox_larger_smaller,0_15,85,95,50,2.1434,1.8577,1.3643,9,0.633736292079643,5.70362662871679,0.49915,0.37254,0.35147,0.12259,2.13632,1.89813,1.37797,0.178459956670216,1,0.178459956670216,0.30286978468825,0.163831122306163,1,0.354895554168655,0.523871457215629,1,0.00194659712785103,0.00388563049853373,0.316484339863307,0.933132215761052,0.909781541478815,0.909815182368787,0.0512631294123435,0.0514370480252179,0.149524229303327,0.15212291813277
yolo-0_15-85-95-50-bbox_larger,bbox_larger,0_15,85,95,50,1.7527,1.1389,1.1395,2,1.5787487188975,3.157497437795,0.77644,0.82299,0.75054,0.37219,1.75595,1.11103,1.17576,0.318683173210217,0.481302796387999,0.485385378034003,0.483335466296141,0.118483535973805,0.747524752475248,0.7483754910239,0.747949879836357,0.21881553257647,0.22227935505197,0.220533843490936,0.52178632152209,0.610573058559194,0.885378717681048,0.88526632824732,0.0512631294123435,0.0514370480252179,0.149524229303327,0.15212291813277
yolo-0_15-85-95-50-bbox_smaller,bbox_smaller,0_15,85,95,50,2.1553,1.3241,1.2005,15,0.417537440723843,6.26306161085765,0.52428,0.34683,0.33026,0.12668,2.22446,1.31843,1.23584,0.306362922230951,0.983981693363844,0.307898505489663,0.469031870114251,0.0812719926478302,0.987789683528532,0.582106538419178,0.732531011064656,0.922300706357215,0.0335696183935064,0.0647813452406266,0.46242901079393,0.609871596827292,0.881492891464507,0.881578971267192,0.0512631294123435,0.0514370480252179,0.149524229303327,0.15212291813277
yolo-0_10-100-100-10-bbox_larger_smaller,bbox_larger_smaller,0_10,100,100,10,1.8252,1.2153,1.1693,15,0.127527377340529,1.91291066010793,0.8065,0.73184,0.7921,0.33591,1.83918,1.17902,1.18869,0.796526141837488,0.949375576229989,0.831858407079646,0.886740385556317,0.717270973309625,0.979469503971227,0.959800286354125,0.969535146761603,0.911182959300114,0.703860138832776,0.794214550653764,0.463225611361661,0.921410767220778,0.932466391804439,0.93678398742085,0,0,0,0
yolo-0_10-100-100-10-bbox_larger,bbox_larger,0_10,100,100,10,1.4431,0.67996,1.0227,5,0.283860705693563,1.41930352846781,0.99027,0.98999,0.99243,0.58893,1.46339,1.04112,1.03386,0.521304308224793,0.985230324313159,0.525410347739874,0.685338633968771,0.211017506472264,0.98736930154747,0.866698483791622,0.923107001114391,0.975272585669782,0.18397179270577,0.309551030497791,0.481820173445118,0.684953214246558,0.921202640106306,0.922668416613043,0,0,0,0
yolo-0_10-100-100-10-bbox_smaller,bbox_smaller,0_10,100,100,10,1.7551,0.75677,1.048,15,0.127969886991713,1.91954830487569,0.85631,0.71672,0.77162,0.3623,1.786,0.74367,1.06048,0.529266826041682,0.724580354991567,0.662560129254948,0.692183753716313,0.211640950191674,0.793740140542091,0.812768456991813,0.803141608169632,0.636546184738956,0.512285598854079,0.567695720303629,0.604268499787467,0.648913368369022,0.909000071704958,0.913844584339868,0,0,0,0
yolo-0_10-90-90-10-bbox_larger_smaller,bbox_larger_smaller,0_10,90,90,10,1.8335,1.4584,1.1715,14,0.135260710262117,1.89364994366964,0.66313,0.58923,0.58018,0.24838,1.85075,1.43095,1.17263,0.446206656019972,0.999547678769686,0.446296772298315,0.617071777622644,0.414614575388039,0.999947611064543,0.700723227724953,0.824011915297775,0.998088319632957,0.191758181217174,0.321708053484503,0.455420892331949,0.942084345759137,0.932373312559361,0.935906353303057,0.102414449837194,0.0998534261634298,0.0990417522245038,0.10075310400977
yolo-0_10-90-90-10-bbox_larger,bbox_larger,0_10,90,90,10,1.4349,0.89687,1.0278,11,0.157805230762019,1.73585753838221,0.80466,0.89549,0.78992,0.47186,1.46067,0.88853,1.03556,0.701720692024233,0.824318127625232,0.825120258509896,0.824718998027251,0.27520743071205,0.971657243556796,0.97162157201072,0.971639407456358,0.67721124592207,0.678554376170713,0.677882145740075,0.560473247350435,0.653965358454407,0.920915233975852,0.92126612122929,0.102414449837194,0.0998534261634298,0.0990417522245038,0.10075310400977
yolo-0_10-90-90-10-bbox_smaller,bbox_smaller,0_10,90,90,10,1.7445,1.0489,1.0445,14,0.131413274719602,1.83978584607442,0.70095,0.61108,0.58164,0.2779,1.77231,1.03522,1.05318,0.558423137465188,0.906113169417312,0.592718393125987,0.716651497325016,0.205019878018823,0.90707983281969,0.788795477073314,0.84381259081805,0.904195628506825,0.396554890366181,0.551317401960784,0.530423557654942,0.656277111456883,0.909197762868165,0.91388151972143,0.102414449837194,0.0998534261634298,0.0990417522245038,0.10075310400977
yolo-0_5-85-90-50-bbox_larger_smaller,bbox_larger_smaller,0_5,85,90,50,1.281,0.88279,0.9701,15,0.422098999288347,6.33148498932521,0.74149,0.82403,0.71797,0.44035,1.29401,0.87516,0.97263,0.986940877792186,0.994753410283316,0.992105166525906,0.993427523509243,0.965963210070797,0.999889875926878,1,0.999944934931444,0.989586026071864,0.98420685349102,0.986889109858948,0.519959889859945,0.968408114680675,0.959311515979596,0.959167931095053,0.0997835338105429,0.0998331170035231,0.149727432951239,0.150208050096815
yolo-0_5-85-90-50-bbox_larger,bbox_larger,0_5,85,90,50,0.89135,0.72558,0.86147,14,0.438595050005686,6.1403307000796,0.76487,0.84979,0.73709,0.57848,0.89561,0.71286,0.8556,0.998954147630319,0.999357550615834,0.999596078287372,0.999476800220295,0.595722285691449,0.99996328928047,1,0.99998164430331,0.998751789713279,0.999191978550703,0.998971835640583,0.649633281766459,0.781287353322729,0.961571575262818,0.962031595151306,0.0997835338105429,0.0998331170035231,0.149727432951239,0.150208050096815
yolo-0_5-85-90-50-bbox_smaller,bbox_smaller,0_5,85,90,50,1.0262,0.76787,0.86598,15,0.423050901624891,6.34576352437337,0.75288,0.83394,0.72909,0.51478,1.03704,0.76268,0.85793,0.987098775569789,0.993845192820004,0.993170051041016,0.993507507231737,0.576215699678291,0.99996328928047,1,0.99998164430331,0.987715620287616,0.986337091857348,0.987025874742723,0.600698302288615,0.771443377069625,0.943576115297822,0.943021036264051,0.0997835338105429,0.0998331170035231,0.149727432951239,0.150208050096815
yolo-0_10-95-85-10-bbox_larger_smaller,bbox_larger_smaller,0_10,95,85,10,1.8319,1.4244,1.1764,14,0.130095858233316,1.82134201526642,0.65196,0.62093,0.59017,0.25706,1.8297,1.41367,1.17541,0.469589945876525,0.998478583131778,0.469926192487056,0.639076154806492,0.435923895565896,0.999309233248906,0.796651859466207,0.88654655390775,0.993875988772646,0.143056524773203,0.250112373980607,0.482556592192034,0.943038012078937,0.933431868583503,0.934928217465926,0.15064201019844,0.152620007328692,0.0496925858951175,0.051027027027027
yolo-0_10-95-85-10-bbox_larger,bbox_larger,0_10,95,85,10,1.4251,0.83401,1.028,14,0.133065743957247,1.86292041540146,0.80182,0.94711,0.79681,0.4746,1.45261,0.81924,1.03825,0.709661729634743,0.829911377772885,0.830444681085448,0.830177943781145,0.264215100770656,0.961378905246154,0.961378905246154,0.961378905246154,0.698554764874184,0.69945274910934,0.699003468589991,0.610563044878227,0.653105467628533,0.922184503868622,0.923719884437768,0.15064201019844,0.152620007328692,0.0496925858951175,0.051027027027027
yolo-0_10-95-85-10-bbox_smaller,bbox_smaller,0_10,95,85,10,1.7535,0.99843,1.0502,14,0.133204127493359,1.86485778490702,0.6768,0.67598,0.59118,0.27656,1.80562,1.01169,1.05674,0.604200429965272,0.858862247296662,0.67080380420813,0.753272993423087,0.231163115433109,0.843071034560396,0.824810015051948,0.833840558194774,0.885343905355233,0.51672971682521,0.652581288556983,0.526474168762165,0.655824746161624,0.909516238707899,0.912239430826221,0.15064201019844,0.152620007328692,0.0496925858951175,0.051027027027027
yolo-0_10-90-90-50-bbox_larger_smaller,bbox_larger_smaller,0_10,90,90,50,1.854,1.4395,1.1462,2,1.45141968329748,2.90283936659495,0.64984,0.6292,0.58192,0.24363,1.91088,1.42853,1.20535,0.653451049206697,0.993276096801978,0.656354422942753,0.79040870247742,0.559618033463559,0.994002795689228,0.809280810602445,0.892180670228266,0.992109454176922,0.50336063466412,0.667868716649204,0.437996106119646,0.913891483144222,0.932007067079041,0.932599718395209,0.0997712345952328,0.100945670313369,0.0999945350711807,0.0987501546838263
yolo-0_10-90-90-50-bbox_larger,bbox_larger,0_10,90,90,50,1.4108,0.78062,1.0275,15,0.407262162897322,6.10893244345983,0.80849,0.89969,0.7869,0.48544,1.44487,0.75445,1.04096,0.705636514470863,0.827143958019889,0.827690669408438,0.827417223405036,0.296776335059991,0.973091042584435,0.973126766768237,0.973108904348465,0.681314650429169,0.682190472692548,0.681752280276753,0.614433193256766,0.660327962805647,0.920502986388353,0.921001996774848,0.0997712345952328,0.100945670313369,0.0999945350711807,0.0987501546838263
yolo-0_10-90-90-50-bbox_smaller,bbox_smaller,0_10,90,90,50,1.7304,0.96088,1.0495,14,0.430542262111391,6.02759166955948,0.72196,0.62633,0.59469,0.28657,1.76166,0.95437,1.0602,0.538680095955901,0.880160120090068,0.581316784783168,0.700184654850231,0.194265682181987,0.882796268383102,0.795550497448511,0.836905727416676,0.874496761771399,0.366988650971462,0.517010322614027,0.497382329074501,0.645430297808189,0.908707953910833,0.908767365945455,0.0997712345952328,0.100945670313369,0.0999945350711807,0.0987501546838263
yolo-0_15-90-95-10-bbox_larger_smaller,bbox_larger_smaller,0_15,90,95,10,2.1354,1.841,1.3453,13,0.148207619862679,1.92669905821482,0.53585,0.37852,0.38962,0.14081,2.17329,1.82993,1.36343,0.251678960695805,0.997672388711085,0.25182682774575,0.402146186999736,0.231000322132109,0.99820533911613,0.490069385807115,0.657391903870777,0.978666666666667,0.013479266904176,0.0265922759220346,0.424718608503637,0.936794101572689,0.910256422164278,0.910707403187464,0.0494562880137618,0.0483693660681568,0.0979834539813857,0.10377358490566
yolo-0_15-90-95-10-bbox_larger,bbox_larger,0_15,90,95,10,1.7124,0.9926,1.1587,15,0.128701538774702,1.93052308162053,0.82612,0.87479,0.80801,0.40547,1.7323,0.98998,1.17996,0.306100411757028,0.463931802240886,0.473616568134249,0.468724163933533,0.114670918232417,0.724824098504837,0.726127978266456,0.725475452528105,0.212502207310613,0.220993866382635,0.21666486622736,0.549442921266164,0.615983111086711,0.886656113542083,0.885476410971354,0.0494562880137618,0.0483693660681568,0.0979834539813857,0.10377358490566
yolo-0_15-90-95-10-bbox_smaller,bbox_smaller,0_15,90,95,10,2.1814,1.3449,1.1911,14,0.124251189969835,1.73951665957769,0.52963,0.38846,0.36668,0.14227,2.23864,1.35737,1.20927,0.314522821576764,0.891452307076369,0.327048066683803,0.478535353535354,0.0876600022335926,0.927836186491991,0.618818605675686,0.742456944016209,0.527272727272727,0.0351489330444045,0.0659045520280972,0.529748868778499,0.615685413808966,0.882277868694449,0.884783935355946,0.0494562880137618,0.0483693660681568,0.0979834539813857,0.10377358490566
yolo-0_10-85-95-50-bbox_larger_smaller,bbox_larger_smaller,0_10,85,95,50,1.8304,1.4313,1.1868,10,0.596323124567668,5.96323124567668,0.66948,0.58551,0.56285,0.24046,1.83427,1.41998,1.19358,0.507856093979442,0.999494256195362,0.507986633863328,0.673613478112675,0.476617503133509,1,0.790227247696318,0.882823394307276,0.997726165340263,0.225621625592243,0.368020608674814,0.452487753715898,0.945585245800955,0.932543657961112,0.933177280633166,0.0492460581014931,0.0514741331355461,0.149879692634085,0.152676232552684
yolo-0_10-85-95-50-bbox_larger,bbox_larger,0_10,85,95,50,1.4163,0.81187,1.0276,15,0.424223798116048,6.36335697174072,0.80159,0.84541,0.77341,0.47944,1.43029,0.79285,1.04139,0.651162790697675,0.788349015939397,0.789116145852458,0.788732394366197,0.278097761699942,0.941334116524102,0.941334116524102,0.941334116524102,0.635593841642229,0.636831086788849,0.636211862696534,0.595864186045814,0.657345107719773,0.920985898048752,0.920645833135758,0.0492460581014931,0.0514741331355461,0.149879692634085,0.152676232552684
yolo-0_10-85-95-50-bbox_smaller,bbox_smaller,0_10,85,95,50,1.7273,0.98525,1.0489,15,0.401994074185689,6.02991111278534,0.71071,0.58908,0.57717,0.27685,1.75258,0.97662,1.05825,0.573188005251157,0.906416454970089,0.609242463188044,0.728696129563547,0.220059397515514,0.920837353693837,0.805829876280333,0.859503485002741,0.879502035703101,0.412568406361333,0.56166404160104,0.501702763659375,0.660524752007798,0.909072642619419,0.909902460730452,0.0492460581014931,0.0514741331355461,0.149879692634085,0.152676232552684
yolo-0_10-95-100-50-bbox_larger_smaller,bbox_larger_smaller,0_10,95,100,50,1.8151,1.2377,1.1838,14,0.444866992462249,6.22813789447149,0.77926,0.6553,0.71061,0.30505,1.82548,1.24399,1.1913,0.619463997653615,0.997461554355205,0.620442110674549,0.76502348746392,0.572213999081182,0.999772665272347,0.807261646903337,0.893262649036216,0.993184686579722,0.43354023579535,0.603599918183678,0.466660371495516,0.942416132911579,0.932324093657043,0.932282550885513,0,0,0.050783460015251,0.0521787502317819
yolo-0_10-95-100-50-bbox_larger,bbox_larger,0_10,95,100,50,1.4106,0.61303,1.0257,15,0.454130958451165,6.81196437676748,0.94581,0.9461,0.93014,0.57591,1.44471,0.59408,1.03987,0.711574684498022,0.830655061841503,0.832317409025814,0.831485404572592,0.308147930736866,0.968137434843257,0.968244061823121,0.968190745397478,0.693630410126953,0.696330848055239,0.694978005865103,0.697737799109639,0.664890665982614,0.921073881627727,0.922078704158761,0,0,0.050783460015251,0.0521787502317819
yolo-0_10-95-100-50-bbox_smaller,bbox_smaller,0_10,95,100,50,1.7199,0.80337,1.0478,15,0.43183330906762,6.4774996360143,0.81916,0.66651,0.70903,0.34333,1.76611,0.7894,1.06122,0.591723782861924,0.827103854630504,0.675246943047039,0.74350058626127,0.233094000576753,0.863257177213287,0.84338632108374,0.853206068596684,0.773216086031141,0.50703345943365,0.612453139903729,0.567513817540843,0.653844357274706,0.908934837308337,0.909585529659966,0,0,0.050783460015251,0.0521787502317819
yolo-0_10-90-85-100-bbox_larger_smaller,bbox_larger_smaller,0_10,90,85,100,1.8089,1.3852,1.184,15,0.856990587181515,12.8548588077227,0.64051,0.62704,0.55969,0.23939,1.82372,1.39118,1.1893,0.432455753837115,0.999915099545783,0.432471633679727,0.603796316470784,0.416290061322032,1,0.661184331289695,0.796039691484895,0.999639444744907,0.203658133470452,0.338377982547141,0.43721756748338,0.956226101778437,0.932908722884774,0.932739247571421,0.149223128725514,0.148447021457325,0.0998275476408662,0.100704759839532
yolo-0_10-90-85-100-bbox_larger,bbox_larger,0_10,90,85,100,1.4111,0.80621,1.0315,15,0.771689477231767,11.5753421584765,0.76388,0.89738,0.74392,0.46328,1.43101,0.78202,1.04353,0.67649366835408,0.806848837422694,0.807219182609334,0.807033967528475,0.280543189152373,0.960390587717044,0.960461103564742,0.960425844346549,0.653357798165138,0.653909721967165,0.653633643555996,0.562751164807219,0.653382093316265,0.921436596053575,0.920901278721063,0.149223128725514,0.148447021457325,0.0998275476408662,0.100704759839532
yolo-0_10-90-85-100-bbox_smaller,bbox_smaller,0_10,90,85,100,1.7302,0.99851,1.0543,12,0.983034904797872,11.7964188575745,0.67481,0.62959,0.56602,0.27235,1.76718,0.98843,1.06885,0.563881127762256,0.878883053128877,0.611390592296111,0.721130420659412,0.211345652068287,0.907593064343825,0.810932853628988,0.856544583826124,0.827319017046712,0.411760384912036,0.549855314139978,0.489889922700399,0.651638464967309,0.90930151585771,0.909653277110424,0.149223128725514,0.148447021457325,0.0998275476408662,0.100704759839532
yolo-0_15-100-85-10-bbox_larger_smaller,bbox_larger_smaller,0_15,100,85,10,2.1645,1.7523,1.3552,11,0.168578970071041,1.85436867078145,0.55109,0.42315,0.43213,0.15101,2.21172,1.72893,1.38472,0.269210999742997,0.99945478089007,0.269250541622297,0.424217879923054,0.240458136368308,0.999452991452992,0.536620287088366,0.698308809478311,1,0.00176295588937452,0.00351970669110907,0.40818759596503,0.926417187389134,0.911720849275107,0.914807024103781,0.143822571726977,0.148039574935874,0,0
yolo-0_15-100-85-10-bbox_larger,bbox_larger,0_15,100,85,10,1.7305,0.90202,1.1828,13,0.164984846726442,2.14480300744375,0.82922,0.97978,0.84639,0.4337,1.75365,0.87398,1.19578,0.371978871424891,0.554961846733427,0.530110527668637,0.542251603391772,0.142400681204432,0.796020811959549,0.797569661147619,0.796794483871559,0.288983222154841,0.262533514526022,0.275124129171317,0.574864585563295,0.615936434022423,0.887792741186072,0.889798427324659,0.143822571726977,0.148039574935874,0,0
yolo-0_15-100-85-10-bbox_smaller,bbox_smaller,0_15,100,85,10,2.1981,1.2263,1.1991,15,0.125417140060001,1.88125710090001,0.56274,0.4127,0.39838,0.15182,2.23583,1.2101,1.22556,0.32158542925264,0.931605733277939,0.329361436492491,0.486666124087789,0.0886386858494352,0.975259232308532,0.590440177686406,0.735559112737251,0.67124773960217,0.0681676277224814,0.123766337690051,0.483804055344504,0.616075497453793,0.883917441453026,0.885146987065933,0.143822571726977,0.148039574935874,0,0
yolo-0_10-100-90-100-bbox_larger_smaller,bbox_larger_smaller,0_10,100,90,100,1.8114,1.181,1.1898,14,0.88342932235627,12.3680105129878,0.749,0.69213,0.70969,0.30467,1.83914,1.17165,1.19947,0.584483264826776,0.999059030173766,0.584805199574046,0.737758836336684,0.547749409121732,1,0.76129813869819,0.864473903618476,0.997308209959623,0.408234473133287,0.57932867716043,0.45274751868547,0.948637054960719,0.933017489803333,0.932220604104371,0.098675850383985,0.098016766997821,0,0
yolo-0_10-100-90-100-bbox_larger,bbox_larger,0_10,100,90,100,1.4103,0.55863,1.0397,15,0.783090404139625,11.7463560620944,0.90043,0.99853,0.89964,0.57852,1.43357,0.53097,1.0517,0.663857334799072,0.797651807007889,0.798296184775823,0.797973865805315,0.283230935738338,0.952165932452276,0.952200888432028,0.952183410121331,0.643307664099743,0.644323649318691,0.643815255885645,0.663941436279938,0.655213217295636,0.921249137121888,0.920174586025399,0.098675850383985,0.098016766997821,0,0
yolo-0_10-100-90-100-bbox_smaller,bbox_smaller,0_10,100,90,100,1.7178,0.74468,1.0496,15,0.780229827298058,11.7034474094709,0.80133,0.69865,0.71003,0.35114,1.75894,0.72882,1.0624,0.573593252232475,0.850319328553601,0.63801270517387,0.729023528054294,0.222376307995612,0.887321228942601,0.845038364110283,0.86566378337721,0.786010987538523,0.430895801961288,0.556638910635068,0.548622566296606,0.652805276483754,0.909159940314689,0.909199386061305,0.098675850383985,0.098016766997821,0,0
yolo-0_15-100-95-50-bbox_larger_smaller,bbox_larger_smaller,0_15,100,95,50,2.1527,1.6278,1.3141,3,1.14664862155914,3.43994586467743,0.49884,0.46095,0.45527,0.16166,2.19406,1.6943,1.40007,0.490283314350797,0.941043858450608,0.505820144677413,0.657973298941988,0.393819470064541,0.942815674891147,0.834685561143948,0.885461697238774,0.932764968029452,0.176809784405186,0.297270594047178,0.382991026745442,0.885575860033895,0.90990872790672,0.911582563716041,0.0501807984650579,0.0498053031707769,0,0
yolo-0_15-100-95-50-bbox_larger,bbox_larger,0_15,100,95,50,1.7135,0.70572,1.1927,15,0.445853745142619,6.68780617713928,0.92946,0.98049,0.94066,0.495,1.7387,0.67401,1.21933,0.326091173617847,0.489819704971772,0.493812653765652,0.491808074897601,0.128832897916913,0.740716277704389,0.741069789639855,0.740892991503184,0.242606117579001,0.24644654203548,0.244511250797121,0.598244813201293,0.6112448351631,0.885243044111912,0.885812046065661,0.0501807984650579,0.0498053031707769,0,0
yolo-0_15-100-95-50-bbox_smaller,bbox_smaller,0_15,100,95,50,2.166,1.0805,1.2069,14,0.431733997946694,6.04427597125371,0.69144,0.39534,0.44628,0.17554,2.18263,1.08592,1.23674,0.301973885087199,0.932811806480249,0.308687988837073,0.463870878741895,0.074296397780562,0.927864304180592,0.540218069679504,0.682862313796464,0.96905311778291,0.0770558636647446,0.142759934676102,0.509402774070971,0.599851311311943,0.882192301737035,0.882536089528593,0.0501807984650579,0.0498053031707769,0,0
